#index	Chr	DSB_coor	strand	Gene_Name	AA_loc	Assigned_pos	Assigned_Gene_Name	Assigned_AA_loc
5854	chr17	29679293	+	NF1	2493	chr17:29679293:+	NF1	2471
5855	chr17	29679390	+	NF1	2525	chr17:29679390:+	NF1	2503
5857	chr17	29683513	+	NF1	2551	chr17:29683513:+	NF1	2530
5858	chr17	29663426	+	NF1	2028	chr17:29663426:+	NF1	2006
5859	chr17	29587528	+	NF1	1525	chr17:29587528:+	NF1	1502
5860	chr17	29665068	-	NF1	2244	chr17:29665067:-	NF1	2222
5862	chr17	29585399	+	NF1	1404	chr17:29585399:+	NF1	1382
5864	chr17	29679368	+	NF1	2518	chr17:29679368:+	NF1	2495
5866	chr17	29684082	-	NF1	2615	chr17:29684082:+	NF1	2594
5868	chr17	29560129	+	NF1	1203	chr17:29560129:+	NF1	1201
5869	chr17	29653092	+	NF1	1697	chr17:29653092:+	NF1	1675
5870	chr17	29679316	+	NF1	2500	chr17:29679316:+	NF1	2479
5871	chr17	29585494	+	NF1	1436	chr17:29585494:+	NF1	1414
5872	chr17	29663724	+	NF1	2074	chr17:29663724:+	NF1	2051
5874	chr17	29677315	-	NF1	2479	chr17:29677315:+	NF1	2479
5875	chr17	29588760	-	NF1	1537	chr17:29588759:-	NF1	1515
5877	chr17	29664502	+	NF1	2182	chr17:29664502:+	NF1	2161
5878	chr17	29683524	+	NF1	2555	chr17:29683524:+	NF1	2532
5879	chr17	29679385	-	NF1	2523	chr17:29679384:+	NF1	2502
5884	chr17	29653057	+	NF1	1686	chr17:29653057:+	NF1	1663
5885	chr21	15373894	+	NF1	0	NA	NA	NA
5886	chr17	29679392	-	NF1	2526	chr17:29679392:+	NF1	2503
5887	chr17	29679384	+	NF1	2523	chr17:29679384:+	NF1	2502
5889	chr17	29576038	-	NF1	1338	chr17:29576037:-	NF1	1337
5890	chr17	29585385	-	NF1	1400	chr17:29585385:-	NF1	1378
5891	chr17	29662044	+	NF1	2001	chr17:29662044:+	NF1	1980
5892	chr17	29528085	-	NF1	365	chr17:29528086:+	NF1	365
5893	chr17	29687654	-	NF1	2771	chr17:29687653:-	NF1	2769
5895	chr17	29508784	-	NF1	238	chr17:29508783:-	NF1	236
5897	chr17	29679392	+	NF1	2526	chr17:29679392:+	NF1	2503
5899	chr17	29684090	-	NF1	2618	chr17:29684089:-	NF1	2595
5900	chr17	29553647	-	NF1	733	chr17:29553646:-	NF1	731
5903	chr17	29663788	+	NF1	2095	chr17:29663788:+	NF1	2073
5904	chr17	29684360	-	NF1	2648	chr17:29684359:-	NF1	2626
5905	chr17	29552238	+	NF1	658	chr17:29552238:+	NF1	656
5906	chr17	29422349	-	NF1	8	chr17:29422349:+	NF1	8
5907	chr17	29653007	-	NF1	1669	chr17:29653006:-	NF1	1647
5908	chr17	29657415	-	NF1	1904	chr17:29657414:-	NF1	1883
5909	chr17	29679418	-	NF1	2534	chr17:29679417:-	NF1	2512
5910	chr17	29653202	+	NF1	1734	chr17:29653202:+	NF1	1713
5911	chr17	29685533	-	NF1	2669	chr17:29685533:-	NF1	2648
5912	chr17	29685576	-	NF1	2684	chr17:29685575:-	NF1	2327
5913	chr17	29679427	+	NF1	2537	chr17:29679427:+	NF1	2515
5914	chr17	29585485	-	NF1	1433	chr17:29585484:-	NF1	1410
5917	chr17	29553611	+	NF1	721	chr17:29553611:+	NF1	720
5918	chr17	29679343	-	NF1	2509	chr17:29679342:-	NF1	2487
5919	chr17	29685571	-	NF1	2682	chr17:29685570:-	NF1	2659
5920	chr17	29663403	+	NF1	2020	chr17:29663403:+	NF1	1999
5923	chr17	29587496	+	NF1	1514	chr17:29587496:+	NF1	1492
5924	chr17	29685534	-	NF1	2670	chr17:29685533:-	NF1	2648
5926	chr17	29588836	-	NF1	1562	chr17:29588835:-	NF1	1540
5927	chr17	29684375	-	NF1	2653	chr17:29684374:-	NF1	2631
5928	chr17	29490275	-	NF1	121	chr17:29490274:-	NF1	120
5930	chr17	29553497	-	NF1	683	chr17:29553496:-	NF1	681
5932	chr17	29556192	-	NF1	854	chr17:29556191:-	NF1	852
5933	chr17	29664498	-	NF1	2181	chr17:29664497:-	NF1	2158
5934	chr17	29684374	-	NF1	2653	chr17:29684374:-	NF1	2631
5935	chr17	29654773	-	NF1	1842	chr17:29654773:-	NF1	1821
5937	chr17	29662039	+	NF1	1999	chr17:29662039:+	NF1	1977
5939	chr17	29685616	-	NF1	2697	chr17:29685615:-	NF1	2341
5940	chr17	29661876	+	NF1	1945	chr17:29661876:+	NF1	1924
5941	chr17	29679279	+	NF1	2488	chr17:29679279:+	NF1	2467
5942	chr17	29560193	-	NF1	1224	chr17:29560193:+	NF1	1224
5944	chr17	29490213	-	NF1	100	chr17:29490212:-	NF1	99
5945	chr17	29654761	-	NF1	1838	chr17:29654760:-	NF1	1816
5947	chr17	29548919	-	NF1	565	chr17:29548918:-	NF1	230
5948	chr17	29552250	+	NF1	662	chr17:29552250:+	NF1	661
5951	chr17	29663725	+	NF1	2074	chr17:29663725:+	NF1	2052
5952	chr17	29684015	-	NF1	2593	chr17:29684015:-	NF1	2570
5953	chr17	29422348	+	NF1	8	chr17:29422348:+	NF1	7
5954	chr17	29663432	+	NF1	2030	chr17:29663432:+	NF1	2008
5956	chr17	29685603	-	NF1	2693	chr17:29685602:-	NF1	13
5957	chr17	29588814	-	NF1	1555	chr17:29588813:-	NF1	1533
5958	chr17	29687640	-	NF1	2766	chr17:29687639:-	NF1	558
5959	chr17	29662040	+	NF1	2000	chr17:29662040:+	NF1	1977
5960	chr17	29587506	+	NF1	1517	chr17:29587506:+	NF1	1495
5961	chr17	29685619	-	NF1	2698	chr17:29685618:-	NF1	2341
5963	chr17	29665815	-	NF1	2305	chr17:29665814:-	NF1	2282
5965	chr17	29687523	-	NF1	2727	chr17:29687522:-	NF1	2726
5966	chr17	29661946	-	NF1	1968	chr17:29661945:-	NF1	1946
5968	chr17	29683999	-	NF1	2587	chr17:29683998:-	NF1	2565
5970	chr17	29663486	+	NF1	2048	chr17:29663486:+	NF1	2026
5971	chr17	29550555	+	NF1	606	chr17:29550555:+	NF1	605
5972	chr17	29657346	-	NF1	1881	chr17:29657345:-	NF1	1859
5975	chr17	29664507	+	NF1	2184	chr17:29664507:+	NF1	2161
5976	chr17	29562664	+	NF1	1249	chr17:29562664:+	NF1	1248
5977	chr17	29683542	+	NF1	2561	chr17:29683542:+	NF1	2538
5978	chr17	29559158	-	NF1	1089	chr17:29559157:-	NF1	1087
5979	chr17	29665090	+	NF1	2251	chr17:29665090:+	NF1	2230
5981	chr17	29684016	-	NF1	2593	chr17:29684015:-	NF1	2570
5982	chr17	29701070	-	NF1	2806	chr17:29701069:-	NF1	2785
5983	chr17	29548928	-	NF1	568	chr17:29548927:-	NF1	233
5984	chr17	29657468	-	NF1	1922	chr17:29657467:-	NF1	1899
5987	chr17	29663409	+	NF1	2022	chr17:29663409:+	NF1	2000
5988	chr17	29559787	+	NF1	1129	chr17:29559787:+	NF1	1128
5990	chr17	29683566	+	NF1	2569	chr17:29683566:+	NF1	2547
5992	chr17	29687580	-	NF1	2746	chr17:29687579:-	NF1	2724
5994	chr17	29685615	-	NF1	2697	chr17:29685615:-	NF1	2341
5995	chr17	29701064	+	NF1	2804	chr17:29701064:+	NF1	2783
5996	chr17	29587455	+	NF1	1500	chr17:29587455:+	NF1	1478
5998	chr17	29664583	+	NF1	2209	chr17:29664583:+	NF1	2188
6000	chr17	29663408	+	NF1	2022	chr17:29663408:+	NF1	2000
6001	chr17	29654853	-	NF1	1869	chr17:29654852:+	NF1	1847
6002	chr17	29685627	-	NF1	2701	chr17:29685626:-	NF1	2345
6003	chr17	29679313	-	NF1	2499	chr17:29679312:-	NF1	2477
6004	chr17	29664863	+	NF1	2224	chr17:29664863:+	NF1	2201
6005	chr17	29652946	-	NF1	1649	chr17:29652945:-	NF1	1627
6006	chr17	29663654	+	NF1	2050	chr17:29663654:+	NF1	2028
6007	chr17	29654601	+	NF1	1785	chr17:29654601:+	NF1	1763
6009	chr17	29664529	-	NF1	2191	chr17:29664528:-	NF1	2169
6010	chr17	29679364	-	NF1	2516	chr17:29679363:-	NF1	2495
6011	chr17	29687612	-	NF1	2757	chr17:29687611:-	NF1	2734
6012	chr17	29663453	+	NF1	2037	chr17:29663453:+	NF1	2015
6013	chr17	29663400	-	NF1	2019	chr17:29663400:+	NF1	1998
6015	chr17	29585491	-	NF1	1435	chr17:29585490:-	NF1	1412
6017	chr17	29552148	-	NF1	628	chr17:29552148:+	NF1	627
6018	chr17	29579976	-	NF1	1378	chr17:29579975:-	NF1	1377
6019	chr17	29663862	-	NF1	2120	chr17:29663861:-	NF1	2097
6020	chr17	29663460	+	NF1	2039	chr17:29663460:+	NF1	2017
6021	chr17	29676161	-	NF1	2405	chr17:29676160:-	NF1	2382
6022	chr17	29579970	-	NF1	1376	chr17:29579969:-	NF1	1375
6023	chr17	29679348	-	NF1	2511	chr17:29679347:-	NF1	2488
6024	chr17	29665058	-	NF1	2241	chr17:29665057:-	NF1	2218
6026	chr17	29556093	-	NF1	821	chr17:29556092:+	NF1	819
6028	chr17	29653101	+	NF1	1700	chr17:29653101:+	NF1	1678
6029	chr17	29679312	-	NF1	2499	chr17:29679312:-	NF1	2477
6030	chr17	29685549	-	NF1	2675	chr17:29685548:-	NF1	2653
6031	chr17	29587452	-	NF1	1499	chr17:29587451:-	NF1	1478
6033	chr17	29553489	-	NF1	680	chr17:29553488:-	NF1	678
6035	chr17	29556307	-	NF1	892	chr17:29556306:-	NF1	890
6039	chr17	29679376	-	NF1	2520	chr17:29679375:-	NF1	2499
6041	chr17	29685556	-	NF1	2677	chr17:29685555:-	NF1	2655
6042	chr17	29546055	-	NF1	521	chr17:29546054:-	NF1	519
6043	chr17	29684049	+	NF1	2604	chr17:29684049:+	NF1	2583
6044	chr17	29665073	-	NF1	2246	chr17:29665072:-	NF1	2224
6045	chr17	29683568	-	NF1	2569	chr17:29683567:-	NF1	2547
6049	chr17	29683541	+	NF1	2560	chr17:29683541:+	NF1	2538
6050	chr17	29687637	-	NF1	2765	chr17:29687636:-	NF1	2763
6051	chr17	29665091	+	NF1	2252	chr17:29665091:+	NF1	2230
6052	chr17	29548933	+	NF1	570	chr17:29548933:+	NF1	568
6053	chr17	29588784	+	NF1	1545	chr17:29588784:+	NF1	1524
6054	chr17	29664592	+	NF1	2212	chr17:29664592:+	NF1	2190
6055	chr17	29683595	+	NF1	2578	chr17:29683595:+	NF1	2556
6056	chr17	29687631	-	NF1	2763	chr17:29687630:-	NF1	2406
6058	chr17	29663704	-	NF1	2067	chr17:29663703:-	NF1	2044
6060	chr17	29553485	-	NF1	679	chr17:29553485:-	NF1	677
6062	chr17	29562978	-	NF1	1305	chr17:29562977:-	NF1	1304
6064	chr17	29679359	-	NF1	2515	chr17:29679358:-	NF1	2493
6065	chr17	29508730	+	NF1	220	chr17:29508730:+	NF1	218
6067	chr17	29701101	-	NF1	2817	chr17:29701100:-	NF1	2794
6068	chr17	29687636	-	NF1	2765	chr17:29687636:-	NF1	2763
6071	chr17	29490264	-	NF1	117	chr17:29490263:-	NF1	115
6073	chr17	29665804	-	NF1	2301	chr17:29665803:-	NF1	2280
6075	chr17	29701109	-	NF1	2819	chr17:29701108:-	NF1	2798
6077	chr17	29687675	-	NF1	2778	chr17:29687674:-	NF1	569
6078	chr17	29509633	-	NF1	280	chr17:29509632:-	NF1	278
6079	chr17	29679405	+	NF1	2530	chr17:29679405:+	NF1	2509
6080	chr17	29556244	-	NF1	871	chr17:29556243:-	NF1	869
6081	chr17	29683534	+	NF1	2558	chr17:29683534:+	NF1	2536
6082	chr17	29508468	-	NF1	206	chr17:29508467:-	NF1	205
6083	chr17	29687615	-	NF1	2758	chr17:29687614:-	NF1	2735
6084	chr17	29687576	-	NF1	2745	chr17:29687575:-	NF1	2723
6085	chr17	29664440	-	NF1	2161	chr17:29664439:-	NF1	2140
6086	chr17	29701079	+	NF1	2809	chr17:29701079:+	NF1	2787
6087	chr17	29588856	+	NF1	1569	chr17:29588856:+	NF1	1547
6088	chr17	29553488	-	NF1	680	chr17:29553488:-	NF1	678
6089	chr17	29533375	-	NF1	460	chr17:29533374:-	NF1	458
6092	chr17	29663474	+	NF1	2044	chr17:29663474:+	NF1	2022
6093	chr17	29665738	+	NF1	2279	chr17:29665738:+	NF1	2257
6095	chr17	29588846	-	NF1	1566	chr17:29588845:-	NF1	1544
6097	chr17	29559745	-	NF1	1115	chr17:29559744:-	NF1	1113
6098	chr17	29687681	-	NF1	2780	chr17:29687680:-	NF1	2778
6099	chr17	29665818	+	NF1	2306	chr17:29665818:+	NF1	2284
6101	chr17	29701094	+	NF1	2814	chr17:29701094:+	NF1	2792
6103	chr17	29683594	+	NF1	2578	chr17:29683594:+	NF1	2556
6105	chr17	29685639	-	NF1	2705	chr17:29685638:-	NF1	24
6107	chr17	29701130	+	NF1	2826	chr17:29701130:+	NF1	2804
6108	chr17	29701116	-	NF1	2822	chr17:29701115:-	NF1	2800
6109	chr17	29701033	-	NF1	2794	chr17:29701032:-	NF1	2771
6110	chr17	29663400	+	NF1	2019	chr17:29663400:+	NF1	1998
6111	chr17	29687714	-	NF1	2791	chr17:29687713:-	NF1	2769
6114	chr17	29701065	-	NF1	2805	chr17:29701065:-	NF1	2783
6116	chr17	29546048	-	NF1	518	chr17:29546048:+	NF1	518
6118	chr17	29652905	-	NF1	1635	chr17:29652904:-	NF1	1612
6119	chr17	29701066	-	NF1	2805	chr17:29701065:-	NF1	2783
6120	chr17	29701064	-	NF1	2804	chr17:29701064:+	NF1	2783
6122	chr17	29701077	-	NF1	2809	chr17:29701076:-	NF1	2787
6125	chr22	30050666	-	NF2	157	chr22:30050666:-	NF2	155
6127	chr22	30057292	-	NF2	259	chr22:30057292:-	NF2	216
6129	chr22	30038232	-	NF2	136	chr22:30038232:-	NF2	51
6134	chr22	30038271	-	NF2	149	chr22:30038270:-	NF2	147
6137	chr22	30064336	+	NF2	301	chr22:30064336:+	NF2	216
6140	chr22	30064408	+	NF2	325	chr22:30064408:+	NF2	281
6142	chr22	30057238	-	NF2	241	chr22:30057237:-	NF2	199
6144	chr22	30057286	+	NF2	257	chr22:30057286:+	NF2	214
6145	chr22	30057277	-	NF2	254	chr22:30057277:-	NF2	212
6149	chr22	30032742	+	NF2	40	chr22:30032742:+	NF2	39
6151	chr22	30064363	+	NF2	310	chr22:30064363:+	NF2	308
6152	chr22	30070925	-	NF2	481	chr22:30070925:+	NF2	481
6153	chr22	30074230	-	NF2	498	chr22:30074229:-	NF2	468
6155	chr22	30054223	-	NF2	216	chr22:30054222:-	NF2	214
6156	chr22	30057293	-	NF2	259	chr22:30057292:-	NF2	216
6159	chr22	30032775	+	NF2	51	chr22:30032775:+	NF2	50
6160	chr22	30074256	-	NF2	507	chr22:30074255:-	NF2	422
6162	chr22	30000056	+	NF2	24	chr22:30000056:+	NF2	22
6163	chr22	30032799	+	NF2	59	chr22:30032799:+	NF2	57
6166	chr22	30032784	+	NF2	54	chr22:30032784:+	NF2	53
6169	chr22	30051612	+	NF2	183	chr22:30051612:+	NF2	99
6170	chr22	30038236	-	NF2	137	chr22:30038235:-	NF2	53
6173	chr22	30032766	-	NF2	48	chr22:30032767:+	NF2	48
6176	chr22	30032784	-	NF2	54	chr22:30032784:+	NF2	53
6178	chr22	30057259	-	NF2	248	chr22:30057259:-	NF2	205
6179	chr22	30035115	-	NF2	93	chr22:30035114:-	NF2	91
6186	chr22	30051663	-	NF2	200	chr22:30051662:-	NF2	199
6187	chr22	30000014	-	NF2	10	chr22:30000013:-	NF2	9
6188	chr22	30057307	-	NF2	264	chr22:30057306:-	NF2	263
6190	chr22	30064351	-	NF2	306	chr22:30064350:-	NF2	146
6197	chr22	30064357	+	NF2	308	chr22:30064357:+	NF2	147
6201	chr22	30070926	-	NF2	481	chr22:30070925:+	NF2	481
6202	chr22	30064333	-	NF2	300	chr22:30064332:-	NF2	216
6208	chr22	30050672	+	NF2	159	chr22:30050672:+	NF2	157
6210	chr22	30038253	-	NF2	143	chr22:30038252:-	NF2	59
6213	chr22	30074241	-	NF2	502	chr22:30074240:-	NF2	458
6217	chr22	30035148	-	NF2	104	chr22:30035147:-	NF2	102
6224	chr22	30057232	+	NF2	239	chr22:30057232:+	NF2	155
6225	chr22	30032748	+	NF2	42	chr22:30032748:+	NF2	40
6226	chr22	30074218	-	NF2	494	chr22:30074217:-	NF2	409
6227	chr22	30067835	-	NF2	341	chr22:30067834:-	NF2	339
6228	chr22	30069260	-	NF2	376	chr22:30069259:-	NF2	292
6229	chr22	30057260	-	NF2	248	chr22:30057259:-	NF2	205
6232	chr22	30069467	+	NF2	445	chr22:30069467:+	NF2	443
6233	chr22	30067868	+	NF2	352	chr22:30067868:+	NF2	308
6234	chr22	30064380	-	NF2	315	chr22:30064379:+	NF2	315
6241	chr22	30000029	+	NF2	15	chr22:30000029:+	NF2	13
6242	chr22	30067883	+	NF2	357	chr22:30067883:+	NF2	313
6247	chr22	30051633	+	NF2	190	chr22:30051633:+	NF2	146
6249	chr22	30067886	+	NF2	358	chr22:30067886:+	NF2	316
6252	chr22	30070861	-	NF2	460	chr22:30070860:-	NF2	458
6255	chr22	30032841	+	NF2	73	chr22:30032841:+	NF2	72
6259	chr22	30074200	-	NF2	488	chr22:30074199:-	NF2	458
6260	chr22	30050648	-	NF2	151	chr22:30050647:-	NF2	150
6261	chr22	30032807	-	NF2	61	chr22:30032807:+	NF2	61
6270	chr22	30074206	-	NF2	490	chr22:30074205:-	NF2	216
6272	chr22	30074221	-	NF2	495	chr22:30074220:-	NF2	465
6275	chr22	30074212	-	NF2	492	chr22:30074211:-	NF2	449
6277	chr22	30038233	-	NF2	136	chr22:30038232:-	NF2	51
6279	chr22	30054247	+	NF2	224	chr22:30054247:+	NF2	140
6286	chr22	30069439	-	NF2	435	chr22:30069438:+	NF2	435
6287	chr22	30067847	+	NF2	345	chr22:30067847:+	NF2	301
6289	chr22	29999992	-	NF2	2	chr22:29999991:+	NF2	2
6292	chr22	30067817	+	NF2	335	chr22:30067817:+	NF2	334
6294	chr22	30069413	-	NF2	427	chr22:30069412:-	NF2	385
6297	chr22	29999990	+	NF2	2	chr22:29999990:+	NF2	1
6300	chr22	30060981	-	NF2	272	chr22:30060980:-	NF2	228
6302	chr22	30074280	+	NF2	515	chr22:30074280:+	NF2	514
6303	chr22	30051660	+	NF2	199	chr22:30051660:+	NF2	155
6304	chr22	30050708	+	NF2	171	chr22:30050708:+	NF2	169
6306	chr22	30069305	-	NF2	391	chr22:30069306:+	NF2	391
6308	chr22	30090770	-	NF2	590	chr22:30090769:-	NF2	159
6309	chr22	30064411	-	NF2	326	chr22:30064412:+	NF2	326
6312	chr22	30069470	+	NF2	446	chr22:30069470:+	NF2	445
6317	chr22	30051613	-	NF2	183	chr22:30051613:+	NF2	183
6319	chr22	30051657	-	NF2	198	chr22:30051656:-	NF2	155
6320	chr22	30077556	-	NF2	568	chr22:30077556:+	NF2	568
6332	chr22	30069338	-	NF2	402	chr22:30069337:-	NF2	317
6335	chr22	30077551	+	NF2	567	chr22:30077551:+	NF2	524
6345	chr1	166839073	-	TADA1	31	chr1:166839073:+	TADA1	31
6394	chr1	166833135	-	TADA1	85	chr1:166833135:+	TADA1	85
6404	chr1	166839091	-	TADA1	0	chr1:166839090:-	TADA1	25
6426	chr1	166831527	-	TADA1	151	chr1:166831527:+	TADA1	151
6434	chr1	166831528	-	TADA1	151	chr1:166831527:+	TADA1	151
6445	chr4	7056145	+	TADA2B	210	chr4:7056145:+	TADA2B	209
6447	chr4	7045364	-	TADA2B	20	chr4:7045363:-	TADA2B	19
6449	chr4	7055863	+	TADA2B	116	chr4:7055863:+	TADA2B	39
6452	chr4	7045348	-	TADA2B	15	chr4:7045347:-	TADA2B	13
6453	chr4	7056748	-	TADA2B	411	chr4:7056747:-	TADA2B	318
6455	chr4	7056376	-	TADA2B	287	chr4:7056375:-	TADA2B	210
6456	chr4	7056305	-	TADA2B	263	chr4:7056304:-	TADA2B	262
6457	chr4	7045375	-	TADA2B	24	chr4:7045374:-	TADA2B	22
6461	chr4	7056620	-	TADA2B	368	chr4:7056619:-	TADA2B	274
6464	chr4	7055872	+	TADA2B	119	chr4:7055872:+	TADA2B	25
6465	chr4	7055914	-	TADA2B	133	chr4:7055913:-	TADA2B	39
6467	chr4	7056391	+	TADA2B	292	chr4:7056391:+	TADA2B	216
6469	chr4	7056169	+	TADA2B	218	chr4:7056169:+	TADA2B	216
6470	chr4	7055980	-	TADA2B	155	chr4:7055980:-	TADA2B	153
6473	chr4	7056136	-	TADA2B	207	chr4:7056135:-	TADA2B	205
6474	chr4	7056166	+	TADA2B	217	chr4:7056166:+	TADA2B	216
6475	chr4	7045471	+	TADA2B	56	chr4:7045471:+	TADA2B	55
6480	chr4	7056664	-	TADA2B	383	chr4:7056664:+	TADA2B	306
6482	chr4	7055809	-	TADA2B	98	chr4:7055808:-	TADA2B	21
6486	chr4	7056026	-	TADA2B	170	chr4:7056025:-	TADA2B	77
6487	chr4	7045524	-	TADA2B	73	chr4:7045523:+	TADA2B	73
6488	chr4	7055981	-	TADA2B	155	chr4:7055980:-	TADA2B	153
6491	chr4	7056448	+	TADA2B	311	chr4:7056448:+	TADA2B	217
6492	chr4	7045489	+	TADA2B	62	chr4:7045489:+	TADA2B	60
6495	chr4	7045502	-	TADA2B	66	chr4:7045502:+	TADA2B	66
6497	chr4	7055926	-	TADA2B	137	chr4:7055925:-	TADA2B	44
6499	chr4	7045363	-	TADA2B	20	chr4:7045363:-	TADA2B	19
6501	chr4	7056214	+	TADA2B	233	chr4:7056214:+	TADA2B	157
6503	chr4	7056625	-	TADA2B	370	chr4:7056624:-	TADA2B	276
6506	chr4	7045444	-	TADA2B	47	chr4:7045443:-	TADA2B	46
6509	chr4	7045383	-	TADA2B	26	chr4:7045382:+	TADA2B	26
6510	chr4	7045486	+	TADA2B	61	chr4:7045486:+	TADA2B	60
6513	chr4	7056406	-	TADA2B	297	chr4:7056406:+	TADA2B	203
6515	chr4	7056193	-	TADA2B	226	chr4:7056192:-	TADA2B	150
6517	chr4	7055869	-	TADA2B	118	chr4:7055870:+	TADA2B	118
6518	chr4	7045510	+	TADA2B	69	chr4:7045510:+	TADA2B	68
6520	chr4	7055824	-	TADA2B	103	chr4:7055823:-	TADA2B	10
6521	chr4	7045390	-	TADA2B	29	chr4:7045389:-	TADA2B	27
6524	chr4	7056556	-	TADA2B	347	chr4:7056555:-	TADA2B	271
6526	chr4	7056664	+	TADA2B	383	chr4:7056664:+	TADA2B	306
6531	chr4	7045315	+	TADA2B	4	chr4:7045315:+	TADA2B	2
6537	chr4	7056220	-	TADA2B	235	chr4:7056219:-	TADA2B	142
6539	chr4	7045447	-	TADA2B	48	chr4:7045446:-	TADA2B	46
6540	chr4	7045408	-	TADA2B	35	chr4:7045408:-	TADA2B	33
6542	chr4	7045456	-	TADA2B	51	chr4:7045455:-	TADA2B	50
6547	chr4	7056466	+	TADA2B	317	chr4:7056466:+	TADA2B	316
6548	chr4	7056697	-	TADA2B	394	chr4:7056696:-	TADA2B	300
6549	chr4	7045465	-	TADA2B	54	chr4:7045464:-	TADA2B	53
6551	chr4	7055908	-	TADA2B	131	chr4:7055908:-	TADA2B	38
6553	chr4	7056493	-	TADA2B	326	chr4:7056492:-	TADA2B	324
6554	chr4	7056022	+	TADA2B	169	chr4:7056022:+	TADA2B	76
6556	chr4	7056292	+	TADA2B	259	chr4:7056292:+	TADA2B	182
6559	chr4	7056212	-	TADA2B	232	chr4:7056212:+	TADA2B	232
6561	chr4	7056700	-	TADA2B	395	chr4:7056699:-	TADA2B	319
6564	chr4	7045450	-	TADA2B	49	chr4:7045449:+	TADA2B	47
6568	chr4	7055950	-	TADA2B	145	chr4:7055949:-	TADA2B	144
6569	chr4	7045441	-	TADA2B	46	chr4:7045440:-	TADA2B	44
6570	chr4	7056388	-	TADA2B	291	chr4:7056387:-	TADA2B	214
6572	chr4	7055971	-	TADA2B	152	chr4:7055971:-	TADA2B	151
6573	chr4	7056397	+	TADA2B	294	chr4:7056397:+	TADA2B	201
6575	chr4	7056754	+	TADA2B	413	chr4:7056754:+	TADA2B	319
6579	chr4	7055896	-	TADA2B	127	chr4:7055896:-	TADA2B	33
6580	chr4	7056661	-	TADA2B	382	chr4:7056660:-	TADA2B	380
6581	chr4	7045570	+	TADA2B	89	chr4:7045570:+	TADA2B	88
6588	chr4	7056292	-	TADA2B	259	chr4:7056292:+	TADA2B	182
6594	chr4	7056406	+	TADA2B	297	chr4:7056406:+	TADA2B	203
6595	chr4	7056763	+	TADA2B	416	chr4:7056763:+	TADA2B	414
6596	chr4	7055947	-	TADA2B	144	chr4:7055947:-	TADA2B	142
6599	chr4	7055962	-	TADA2B	149	chr4:7055961:-	TADA2B	147
6603	chr4	7056560	-	TADA2B	348	chr4:7056559:-	TADA2B	272
6604	chr4	7056574	-	TADA2B	353	chr4:7056573:-	TADA2B	276
6605	chr4	7045503	-	TADA2B	66	chr4:7045503:+	TADA2B	66
6606	chr4	7055972	-	TADA2B	152	chr4:7055971:-	TADA2B	151
6608	chr4	7056073	+	TADA2B	186	chr4:7056073:+	TADA2B	109
6610	chr4	7056058	-	TADA2B	181	chr4:7056057:-	TADA2B	180
6612	chr4	7055931	-	TADA2B	138	chr4:7055931:+	TADA2B	138
6614	chr4	7056724	+	TADA2B	403	chr4:7056724:+	TADA2B	309
6617	chr4	7056667	-	TADA2B	384	chr4:7056666:-	TADA2B	308
6618	chr4	7055878	-	TADA2B	121	chr4:7055877:-	TADA2B	27
6622	chr4	7056499	+	TADA2B	328	chr4:7056499:+	TADA2B	252
6623	chr4	7055833	-	TADA2B	106	chr4:7055834:+	TADA2B	106
6628	chr4	7056457	+	TADA2B	314	chr4:7056457:+	TADA2B	313
6629	chr4	7055815	+	TADA2B	100	chr4:7055815:+	TADA2B	24
6635	chr4	7056704	-	TADA2B	396	chr4:7056704:+	TADA2B	396
6636	chr4	7056313	-	TADA2B	266	chr4:7056312:-	TADA2B	190
6638	chr16	28602251	-	CCDC101	254	chr16:28602251:+	CCDC101	254
6639	chr16	28602137	-	CCDC101	216	chr16:28602137:+	CCDC101	216
6644	chr16	28600430	-	CCDC101	79	chr16:28600429:-	CCDC101	77
6648	chr16	28601454	+	CCDC101	110	chr16:28601454:+	CCDC101	108
6649	chr16	28602973	-	CCDC101	277	chr16:28602973:-	CCDC101	275
6660	chr16	28602109	-	CCDC101	207	chr16:28602108:-	CCDC101	205
6661	chr16	28600475	+	CCDC101	94	chr16:28600475:+	CCDC101	92
6664	chr16	28602205	-	CCDC101	239	chr16:28602204:-	CCDC101	238
6665	chr16	28602131	-	CCDC101	214	chr16:28602130:-	CCDC101	212
6666	chr16	28602974	-	CCDC101	277	chr16:28602973:-	CCDC101	275
6667	chr16	28600424	+	CCDC101	77	chr16:28600424:+	CCDC101	76
6668	chr16	28602954	-	CCDC101	270	chr16:28602954:+	CCDC101	270
6669	chr16	28602121	-	CCDC101	211	chr16:28602120:-	CCDC101	209
6670	chr16	28602133	+	CCDC101	215	chr16:28602133:+	CCDC101	214
6671	chr16	28601706	-	CCDC101	170	chr16:28601705:+	CCDC101	170
6675	chr16	28602919	-	CCDC101	259	chr16:28602918:-	CCDC101	258
6677	chr16	28602167	-	CCDC101	226	chr16:28602166:-	CCDC101	224
6678	chr16	28602250	+	CCDC101	254	chr16:28602250:+	CCDC101	252
6680	chr16	28596988	-	CCDC101	58	chr16:28596987:-	CCDC101	56
6683	chr16	28601526	+	CCDC101	134	chr16:28601526:+	CCDC101	133
6684	chr16	28602166	-	CCDC101	226	chr16:28602166:-	CCDC101	224
